The Untold Truth about Affiliate Marketing,154,https://medium.com/articles/e60f38aa80b3,2024-04-04,,26,3,3.93,"affiliate-marketing,online-business,passive-income,business,side-hustle"
As the Skies Darken for the Solar Eclipse| Remember We Are Guided by Light!,154,https://medium.com/articles/53919e4cd9bc,2024-04-08,Read or Die!,4,3,1.48,"solar-eclipse,read-or-die,emotional,spirituality,spiritual-awakening"
Cleaning the Unseen,154,https://medium.com/articles/f17f0de130ef,2024-04-09,Fiction Shorts,5,4,0.82,"random,drabble,challenge,parenting,children"
Knowledge as the foundation for public well-being.,154,https://medium.com/articles/82ef5c575268,2024-04-09,Write A Catalyst,5,2,1.23,"self-improvement,self-awareness,mental-health,education,writing"
You’ll Never Build True Confidence If You “Fake It Until You Make It”,154,https://medium.com/articles/9f848ff55d19,2023-09-01,Curious,13,2,2.85,"confidence,self-improvement,self,self-esteem,psychology"
The Zen Master’s Guide to Silencing Your Overthinking Monkey Mind,154,https://medium.com/articles/b6aae695694f,2023-05-29,Curious,6,2,2.17,"zen-masters,overthinking,finding-peace,life-advice,helpful"
The Red Tabby’s Reveal Party,154,https://medium.com/articles/beb0c0c0dab3,2024-04-06,ILLUMINATION-Curated,5,1,2.32,"short-story-writing,cats,dna,pets,pets-and-animals"
How We Can Address Climate Change,154,https://medium.com/articles/136cd3f3881b,2024-02-09,Engage,5,1,3.46,"climate-crisis,engage,engagement,future,hope"
Insufferable White Woman To Perform Kambo Ceremony,154,https://medium.com/articles/46c28411534b,2024-03-31,The Haven,9,4,2.34,"humor,funny,social-media,women,medicine"
Oversampling| Undersampling| Model Performance Metrics| Algorithmic approach — strategies to…,154,https://medium.com/articles/f90849663081,2023-09-24,AI Advances,7,0,6.70,
The Sad Reality Of AI,154,https://medium.com/articles/183205ecbca3,2024-04-04,Chifi,17,2,6.16,"programming,computer-science,data-science,machine-learning,software-development"
‘The Gilded Age’? More Like The Gilded Boss Ladies,154,https://medium.com/articles/5107e6e27ce2,2023-11-20,Fanfare,4,0,8.42,"the-gilded-age,television,pop-culture,hbo,feminism"
I Think I L*** You,154,https://medium.com/articles/716a83c35434,2024-04-08,"Know Thyself, Heal Thyself",4,3,1.37,"poem,moving-on,quotes,detachment,healing"
He Said| She Said| They Used A Different Dialogue Tag,154,https://medium.com/articles/b490496c4981,2024-01-08,Ink & Tears,4,2,3.13,"writing,dialogue,emotions,book-writing-tips,book-writing"
There is a New Spring in Every March,154,https://medium.com/articles/a11bbbf2b711,2024-04-09,Read or Die!,5,2,1.30,"life,spring,self-improvement,slowliving,life-lessons"
Marvel Studio Best Superhero Movies Must Watch…,154,https://medium.com/articles/7187bd7328ba,2024-04-04,,5,5,1.46,"movies,hollywood,bollywood,action,hulk"
On Writing| Grandfathers| and Finding Our Voice,154,https://medium.com/articles/56283dbb7251,2024-03-11,Crow’s Feet,5,2,4.46,"journal,journaling,grandparents,memories,crows-feet-writing-prompt"
Democracy or Golden Tennis Shoes?,154,https://medium.com/articles/e460976884aa,2024-02-29,Bouncin’ and Behavin’ Blogs,4,1,4.29,"politics,government,life,women,democracy-in-america"
Scared of Surgery Anesthesia? You Can Cure Yourself of that Awful Fear,154,https://medium.com/articles/d7d70816e0e8,2024-04-08,Real Insight!,6,3,3.22,"fear,medical,survival,health"
Did Slack really not see it coming?,154,https://medium.com/articles/a011cd840e5b,2016-11-08,HackerNoon.com,154,5,6.48,"tech,social-media,slack,microsoft"
How I Found Success and Fulfillment on Medium,154,https://medium.com/articles/046669df56d3,2024-03-22,,8,2,0.97,"medium,writing-tips,medium-pub-crawl,gratitude,writing"
Morning Coffee 070,154,https://medium.com/articles/3941b69bfb48,2024-03-27,Short. Sweet. Valuable.,11,4,1.50,"progress,medium,life,coffee,morning"
How to Buy Genuine British Justice,154,https://medium.com/articles/46426a8ff5ed,2023-11-24,The Haven,6,0,2.17,"humor,humour,britain,satire,law"
Rare Glimpse Into a Survivor’s Diary Shortly After Escape,154,https://medium.com/articles/553d78807ec1,2024-04-05,"Know Thyself, Heal Thyself",5,2,3.47,"abuse-recovery,cptsd,law-enforcement,journaling,women"
My Old Camera’s Swan Song (For Now),154,https://medium.com/articles/03fe09c464ed,2024-04-05,Full Frame,5,4,2.72,"full-frame,photography,this-happened-to-me,creativity,inspiration"
The Art Of Saying No,154,https://medium.com/articles/6f8c9d30fcb1,2024-04-09,Word Garden,5,3,2.01,"mental-health,setting-boundaries,self-care,self-love,garden-words"
Japan Accepts Record-High 300 Refugees in 2023| Still a Global Low,153,https://medium.com/articles/392d4f8de63c,2024-04-01,,29,3,3.66,"japan,news,immigration,politics,law"
The Kiss of Life,153,https://medium.com/articles/04204addba7b,2024-03-31,Soul Bay,5,2,1.00,"hospital,soul-bay,this-happened-to-me,pneumonia,asthma"
Good Friends,153,https://medium.com/articles/28934a1f05c2,2024-03-29,Black Bear,6,1,3.03,"black-bear,recovery,addiction,addiction-recovery,rhymes"
How to measure a lunar month during the solar eclipse,153,https://medium.com/articles/59b6a3434925,2024-04-02,Starts With A Bang!,23,4,10.91,"lunar,solar,months,eclipse,astronomy"
The Most Tragic Day of Your Life| Just Another Day for Me,153,https://medium.com/articles/aef7b0c00051,2024-02-28,Age of Empathy,5,2,3.67,"nonfiction,writing,reflections,physicians,dilemma"
Neoliberalism And The Decline Of The West: The Death Of Keynesian Economics,153,https://medium.com/articles/c8035aa1c429,2021-05-14,Dialogue & Discourse,10,7,10.60,"history,politics,globalization,economics,united-kingdom"
Beer and Pills,153,https://medium.com/articles/d64fe505ecc0,2024-03-24,The Haven,4,2,1.45,"lyrics,beer,rock,rock-and-roll,poetry"
The Coming Copyright Reckoning for Generative AI,153,https://medium.com/articles/b7fe0963c58f,2024-04-01,Towards Data Science,37,3,13.57,"law,artificial-intelligence,editors-pick,copyright,generative-ai-tools"
Is Addiction Real?,153,https://medium.com/articles/36a7a068dbe0,2024-04-09,"Know Thyself, Heal Thyself",4,4,5.21,"addiction,willpower,choices,self-improvement,know-thyself-heal-thyself"
Homework is Evidence of Mass Psychosis and Must be Banned!,153,https://medium.com/articles/82815b9719ad,2024-03-22,EduCreate,8,1,5.78,"education,mental-health,education-reform,writing,educreate"
How I Sell Digital Products on Amazon in 2024,153,https://medium.com/articles/67c47f6e6319,2024-03-29,,13,2,8.33,"writing,amazon,gumroad,make-money-online,authors"
Tussle,153,https://medium.com/articles/593e0984cb87,2024-04-02,Catness,5,2,0.34,"cats,pets,animals,poetry,catness"
Harry Potter Creator is Anti-Transgender Bigot: Report,153,https://medium.com/articles/f2295f3252a5,2024-04-01,ILLUMINATION,12,4,2.95,"writing,literatura,literature,novel,money"
Will AI Replace DevOps Engineers?,153,https://medium.com/articles/2b0e23e8f588,2024-03-13,Nerd For Tech,52,4,3.96,"artificial-intelligence,devops,technology,machine-learning,careers"
How to Structure Navigation in React Native With Typescript,153,https://medium.com/articles/fa7805f52ab0,2022-09-24,Better Programming,41,6,9.38,"react-native,typescript,react,javascript,software-development"
Road House/ Commando — ‘80s Action Double Feature,153,https://medium.com/articles/50ba87267930,2024-04-02,Just to talk about,5,1,6.87,"movies,action-movies,culture,1980s,just-to-talk-about"
Facing the Unthinkable as a Working Woman,153,https://medium.com/articles/ecff46cf86e9,2024-04-07,Soul Magazine,5,1,4.14,"corporate-culture,toxic-workplaces,this-happened-to-me,women-in-tech,soul-magazine"
My Husband’s Annoying Habit Gave Us the Best Total Solar Eclipse Experience,152,https://medium.com/articles/d2b81381a1c2,2024-04-08,Bouncin’ and Behavin’ Blogs,5,1,6.39,"life,humor,family,solar-eclipse,memoir"
Brat Life!,152,https://medium.com/articles/896a36639a61,2024-04-07,Read or Die!,6,3,5.49,"childhood,childhood-memories,life,memories,army-brat"
The Search for Meaning in a Child-Free Relationship,152,https://medium.com/articles/5185520e35f9,2024-01-17,Age of Empathy,5,10,3.83,"childfree,relationships,old-age,purpose,nonfiction"
Can you beat the market with Modern Portfolio Theory?,152,https://medium.com/articles/102dc6d03915,2024-03-19,DataDrivenInvestor,16,2,9.30,"python-for-finance,data-science,finance,quantitative-finance,python"
How To Spot Toxic Men on Dating Apps,152,https://medium.com/articles/64e6d14a7c15,2022-03-10,Heart Affairs,9,3,3.56,"relationships,dating-advice,mental-health,online-dating,love"
Do You Have a Destined Future of Being Alone and Single?,152,https://medium.com/articles/9e565b3f8fb0,2024-02-11,Engage,6,1,3.01,"relationships,relationship-advice,self-care,love,engage"
The Heart Dream,152,https://medium.com/articles/5ba45d75388f,2024-04-05,Write Under the Moon,4,2,0.76,"spirituality,love,soul,god,write-under-the-moon"
Drumpf Recoups Bond Costs With Bible,152,https://medium.com/articles/20c1c94d343d,2024-03-28,The Haven,7,3,5.12,"fake-news,donald-trump,bible,merchandising,satire"
Detailed Text Instructions for Sitters Who Watch Mom and Dad,152,https://medium.com/articles/36b545dd2e77,2024-04-05,MuddyUm,6,0,3.79,"humor,satire,parenting,mirthling,kids"
Can I Join Your Writers’ Retreat?,152,https://medium.com/articles/81c5290aabdf,2024-04-01,MuddyUm,7,1,3.27,"humor,satire,writing,authors,retreats"
March 25| 2024’s full moon portends April 8th’s solar eclipse,152,https://medium.com/articles/fce54c33d32a,2024-03-25,Starts With A Bang!,23,4,2.60,"moon,full-moon,eclipse,space,astronomy"
What’s the Deal With Giant Chairs in the South of the US?,152,https://medium.com/articles/f0cda802cafa,2024-04-03,Globetrotters,5,3,4.52,"travel,globetrotter,usa,digital-nomads,expat"
I’m Not Fond of Gag Orders,152,https://medium.com/articles/bc268f848a85,2024-04-04,Bouncin’ and Behavin’ Blogs,4,1,4.35,"politics,democracy,environment,diversity"
Discovering Bavaria| Part 3: tree-top walks| boogying bears| and frozen feet,152,https://medium.com/articles/2231d1e42d64,2022-11-16,Globetrotters,5,4,4.27,"travel,germany,bavaria,animal-sanctuary,glassblowing"
Unlocking Advanced Capabilities: Integrating Qdrant with DSPy,152,https://medium.com/articles/72e570857f23,2024-04-09,AI Advances,4,0,3.60,"technology,tech,software-development,machine-learning,artificial-intelligence"
The Cherry Blossom Surprise,152,https://medium.com/articles/4c2d231e3eb5,2024-03-23,Crow’s Feet,5,3,2.61,"photography,travel,cherry-blossoms,aging-well,this-happened-to-me"
Will ChatGPT Settle Chatbot War?,152,https://medium.com/articles/2f6881022c7,2022-12-06,Towards AI,7,1,5.76,"chatgpt,gpt-3,generative-ai,dalle-2,stability-ai"
Total Eclipse Of Our Hearts,152,https://medium.com/articles/2ab95983add6,2024-04-04,Roaring Rivers,9,1,2.74,"solar-eclipse,astronomy,humanity,self-improvement,inspiration"
Why Everything is Beautiful,152,https://medium.com/articles/e04a0ac46a86,2024-04-07,Reaching Hearts,4,6,2.31,"perception,growth,manifestation,law-of-attraction,consciousness"
You’re Addicted To Being Broke,152,https://medium.com/articles/f4a419b78bda,2024-04-03,DataDrivenInvestor,10,0,2.33,"finance,investing,psychology,money,life-lessons"
April is promises,152,https://medium.com/articles/dfd95297933b,2024-04-07,Weeds & Wildflowers,5,2,0.98,"writing-prompt-response,flowers,spring,april"
Olive Oil| Tomatoes| Flour| and Tradition,151,https://medium.com/articles/b9d92b046c98,2024-04-04,Globetrotters,5,3,6.03,"travel,food,bread,travel-tips,italy"
We Can’t Entrust Our Mental Health to AI,151,https://medium.com/articles/9b2e80fc7004,2023-05-21,Moments,4,2,3.41,"relationships,mental-health,culture,psychology,artificial-intelligence"
You Tasted Sweet,151,https://medium.com/articles/fbd4b8f34d1f,2021-06-27,P.S. I Love You,11,2,0.80,"love,life,life-lessons,poetry,poetry-sunday"
9 Tips to Skyrocket Your Productivity at Home,151,https://medium.com/articles/ed0e11c87170,2021-02-20,The Startup,8,0,4.38,"health,life-lessons,self-improvement,education,life"
Let’s Face It — We Are All Going to Die Sometime| So Let’s Talk About It,151,https://medium.com/articles/d417b3a3508b,2024-03-23,Age of Empathy,4,3,3.18,"nonfiction,death,communication,relationships,life-lessons"
ESG is past its peak. But it is more important than ever before,151,https://medium.com/articles/0b6d9ad435aa,2024-03-16,DataDrivenInvestor,10,3,8.56,"esg,esg-investing,sustainability,sustainable-business,climate"
3 Reasons Digital Readers Experience Meaninglessness and How To Make It Purposeful Again,151,https://medium.com/articles/33eddcdace5e,2024-04-07,New Writers Welcome,4,1,3.51,"digital,reading,readers,purpose,new-writers-welcome"
Harmony the Cat on the Growl,151,https://medium.com/articles/89049514c5b3,2024-03-28,MuddyUm,4,2,3.35,"humor,cats,this-happened-to-me,pets,veterinarian"
I Survived the Titanic… By Getting Hammered Drunk,151,https://medium.com/articles/777e9b4b4dc6,2024-03-05,MuddyUm,4,2,3.21,"satire,humor,comedy,short-story,titanic"
Thrill Seeker Alert—You Too Can Be Weightless and Witless,151,https://medium.com/articles/61d4980b9e40,2024-03-01,MuddyUm,4,1,6.09,"humor,thrill-seeking,bungee-jumping,scary-moment,fun"
2023 in Review,151,https://medium.com/articles/c7368f5d1d64,2024-01-10,MuddyUm,4,0,3.07,
How Patrick Swayze “Ghosted” His Remakes,151,https://medium.com/articles/969b1b23c26,2023-12-31,MuddyUm,4,4,2.97,"patrick-swayze,point-break,red-dawn,movie-remakes,ghosts"
Do Human Rights have a certain criteria?,151,https://medium.com/articles/c9619c5e6356,2024-04-08,,4,4,2.03,"palestine,genocide,israeli-occupation,human-rights,oppression"
Thanks| Denise| He Said Sarcastically,151,https://medium.com/articles/484e7637be9a,2024-04-09,Bouncin’ and Behavin’ Blogs,4,2,5.57,"lars-nootbaar,eclipse,christianity,humor,satire"
If You Can Keep It! — Part 1.,151,https://medium.com/articles/fd0cab98908b,2024-03-22,The Polis,4,0,8.26,"the-polis,slavery,civil-rights,civil-war,racism"
My Friend Volunteered Me To Perform at a Coffee Shop,151,https://medium.com/articles/d76d6925c41f,2024-04-04,The Narrative Arc,4,2,4.22,"life-lessons,memoir,this-happened-to-me,music,the-narrative-arc"
When You Call Me “Mama”,151,https://medium.com/articles/66cd9787750b,2024-04-05,Fourth Wave,4,3,3.82,"motherhood,friendship,relationships,life,women"
Because We Talk Different Languages,151,https://medium.com/articles/7ea554bc1cc5,2024-04-08,"Know Thyself, Heal Thyself",4,2,1.35,"conversations,mindset,perspective,mind,language"
Because She’s a Girl,151,https://medium.com/articles/26c301ed0850,2024-04-09,Fiction Shorts,4,2,1.09,"random,drabble,women,obaditan,nigerian-writing"
Writing Space Free of Laundry Baskets,151,https://medium.com/articles/81ac7bd42816,2024-04-09,Engage,4,1,6.28,"writing,volunteering,engage,ideas,editing"
Breathless…Home,151,https://medium.com/articles/131a8d67c0c1,2024-03-28,Poetry Playground,4,3,0.55,"poetry,eternity,poetry-on-medium,poetry-playground,poem"
The Quiz Reveals…,151,https://medium.com/articles/fdad1de7d569,2024-04-08,Wake. Write. Win.,4,0,3.53,"personality,quiz,who-am-i,self-awareness,wake-write-win"
Video Game Typography Part I: Effectiveness,151,https://medium.com/articles/ddc8d344139d,2017-09-01,The Space Ape Games Experience,33,2,9.97,"typography,videogames,hearthstone,art-direction,graphic-design"
Did This Boomer Make an Unjustified Generalization About Young People Not Returning Texts?,151,https://medium.com/articles/c3b13f1507ed,2024-01-16,Crow’s Feet,4,3,3.77,"boomers,text,relationships,aging,facebook"
Build a full-stack LLM application with OpenAI| Flask| React| and Pinecone (Part 1),151,https://medium.com/articles/f3844429a5ef,2023-11-28,,31,0,10.17,"ai,llm,gpt"
Can we work differently?,151,https://medium.com/articles/3c6d52eb0025,2024-03-11,ILLUMINATION,8,2,6.35,"burnout,boredom,work,self-improvement,health"
An Action Shot Sandwich,151,https://medium.com/articles/3ac6d60b69ad,2024-04-02,Our Photo Stories,4,2,1.28,"action-photos,dogs,aeroplane,activities-and-events,pets"
An Online Resource Guide for Small Nonprofits,151,https://medium.com/articles/3850f16202ae,2023-12-27,,9,0,13.33,"nonprofit-marketing,webpresence,nonprofit-technology,google-sheets,zapier-integration"
From Ideas To Impact: Unleashing the Magic Behind Successful Idea Generation,151,https://medium.com/articles/a8c8394b4c11,2024-03-18,ILLUMINATION,6,2,5.72,"illumination,ideas,life-lessons,success,magic"
How Pressure Forms Rare Gems and Embracing Life’s Challenges for Self-Transformation,151,https://medium.com/articles/e09e95881626,2024-03-26,My Fair Lighthouse,9,1,3.97,"life,life-lessons,personal-development,personal-growth,personal-essay"
These 3 Books Tell More About Life Than Any Self-Help Book,151,https://medium.com/articles/b185717e99c2,2024-04-03,Practice in Public,6,1,4.91,"tennis,self-development,inspiration,life-lessons,books"
Senryu Poem and Social Justice,151,https://medium.com/articles/d6293c44bdd2,2020-11-10,Afro Scribe,4,0,0.65,"poetry,social-justice,racism,senryu,african-american"
How Are You This Morning| Mildred?,151,https://medium.com/articles/1888f9707a35,2024-04-09,The Daily Cuppa,4,4,0.75,"birds,animals,wildlife,nature,humor"
Solutions or options for unattractive men: the short version,151,https://medium.com/articles/a0886dee24eb,2023-12-08,,14,3,4.51,"dating,dating-advice-for-men,relationships-love-dating,sex,mental-health"
Playing Catch Up,151,https://medium.com/articles/0580c2678977,2024-04-08,Full Frame,4,2,1.76,"full-frame,52-week-challenge,january-2024,north-carolina"
Self Love,150,https://medium.com/articles/ef9dbd3bf471,2024-04-02,Soul Bay,3,1,0.64,"soul-bay,poetry-on-medium,poetry,hindi-kavita,hindi"
How to Go Confidently into Entrepreneurship in Midlife,150,https://medium.com/articles/2c96d943eb0a,2024-04-05,Middle-Pause,7,0,3.89,"entrepreneurship,midlife,entrepreneur,women,female-founders"
AI & the Art of Financial Insights: Analyzing Block (Cash App) Financials Part 2,150,https://medium.com/articles/2b6b03694ad2,2024-04-07,AI Advances,3,0,3.86,"chatgpt,genai,data-science,block,python"
The True Value of Writing on Medium: Passion| Purpose| and Community,150,https://medium.com/articles/b61b68b8649a,2024-04-07,SYNERGY,3,2,1.85,"medium-beginner,new-to-medium,do-what-you-love,community,ｗｒｉｔｉｎｇ"
The Rules Of EMS : Volume 1,150,https://medium.com/articles/b359d683db99,2024-04-09,Write A Catalyst,3,3,2.09,"safety,health,healthcare,trending,write-a-catalyst"
Can AI be your next boss?,150,https://medium.com/articles/a612629f59b0,2024-04-09,Write A Catalyst,3,2,1.59,"artificial-intelligence,management-and-leadership,future,people-management,leadership"
21 UX Tricks That Would Help Your Business Grow,150,https://medium.com/articles/6a176b7b37bf,2024-03-21,The Startup,11,1,7.87,"ux,conversion-optimization,business,revenue,design"
5 Mistakes Most People Make When Hiring A Lawyer,150,https://medium.com/articles/308942b91203,2024-03-17,The Startup,11,1,4.16,"lawyers,law,business,quality,skills"
Liquid Anxiety: Why Alcohol Doesn’t Stop You Worrying,150,https://medium.com/articles/635d699841ad,2023-06-16,Curious,3,2,4.40,"life,anxiety,alcohol,self-development,psychology"
Mark Cuban’s 3 Ways to Rocket Fuel Your Day,150,https://medium.com/articles/4a7b07262d6b,2023-06-07,Curious,3,1,4.03,"life,life-lessons,self-development,motivation,psychology"
@property in Python—What Is It and How Do You Use It?,150,https://medium.com/articles/e370c39c7796,2021-07-09,Better Programming,58,0,3.38,"programming,python,data-science,software-development,machine-learning"
I’m one of those annoying people who tells you to write every day. Can we talk?,150,https://medium.com/articles/33054040cbc2,2024-04-08,Write A Catalyst,3,3,2.18,"write-a-catalyst,writing-tips,writers-life,writing-life,craft"
“Because It’s Impossible,150,https://medium.com/articles/74c0e4422121,2024-03-25,ILLUMINATION-Curated,3,0,7.69,"healing,predjudice,fear,witch,spiritual-healing-energy"
“Light Is the Mother of Color”,150,https://medium.com/articles/7b2a84e810f3,2024-03-22,Engage,3,4,6.45,"alma-thomas,women-artists,engage-challenge,life-lessons,black-history"
A Cloudy Road’s Option,150,https://medium.com/articles/6d6277b86f97,2024-03-26,Write Under the Moon,3,1,0.53,"write-under-the-moon,free-verse-poetry,getting-older,fear-of-falling,unsure"
When The Body Aches| It Tells The Truth,150,https://medium.com/articles/14cd0528be2e,2019-10-01,PULPMAG,17,0,7.99,"love,trauma,body-image,relationships,sex"
Who Pulled That Face for You?,150,https://medium.com/articles/80d77303c0e6,2024-03-22,The Haven,3,2,1.20,"humor,poem,poker-face,expression,manager"
What Makes Clocks And Cats Different?,150,https://medium.com/articles/36b8a72a92c9,2024-02-18,Street Science,10,3,3.13,"science,programming,data-science,artificial-intelligence,physics"
My Favorite YouTuber Quit her Tech Job. Her Story is More Than Meets the Eye.,150,https://medium.com/articles/874b13a000eb,2024-03-20,Women in Technology,8,4,2.65,"women-in-tech,work,career-advice,careers,reflections"
G4GC: Eclipse Conspiracies & Prepping For April 8th.,150,https://medium.com/articles/60b352f0af73,2024-04-08,Great For The Group Chat,7,5,1.75,"eclipse,science,humor,conspiracy-theories"
An Accusation from the Next Page,150,https://medium.com/articles/979d35215b0d,2024-04-07,Thought Thinkers,3,0,1.55,"reading,ｂｏｏｋｓ,medium,social-media,mental-health"
April Brings Hope,150,https://medium.com/articles/c4c4b6d0dcc4,2024-04-07,Weeds & Wildflowers,3,1,1.46,"weeds-and-wildflowers,writing-prompt-response,april,spring,pacific-northwest"
Nature,150,https://medium.com/articles/c2dbb1e21241,2024-04-09,"Know Thyself, Heal Thyself",3,2,0.80,"relationships,poetry,love,growth,spirituality"
You Must Leave Doubt at The Door,150,https://medium.com/articles/2e35bcc95591,2024-04-07,"Know Thyself, Heal Thyself",3,3,1.14,"writing-prompts,know-thyself-heal-thyself,confidence,doubts-and-fears,performing"
The tulips Came Early,150,https://medium.com/articles/e4a97ed4dd20,2024-02-27,Soul Bay,3,4,0.56,"seasons,suffering,beauty,soul-bay,poetry"
The Captain Who Wouldn’t Give Up,150,https://medium.com/articles/d699ea3a2f76,2024-04-09,Fiction Shorts,3,3,0.84,"drabble,random,fiction,storytelling,ideas"
White Wedding — 4,150,https://medium.com/articles/d12e9e9b1c75,2024-04-09,Redemption,3,1,4.99,"dark-comedy,dark-fiction,fiction,sexuality,series"
Movement is Life,150,https://medium.com/articles/3f8c911e1dac,2024-03-30,Redemption,3,2,11.88,"demons,end-of-the-world,crossroads,fiction,nsfw"
A Brilliant Way to Edit Your Article,150,https://medium.com/articles/477d082be723,2024-04-09,Engage,3,2,3.76,"editing,proofreading,medium,editing-medium-stories,engage"
Eschewing Fake Life Rules,150,https://medium.com/articles/36e00b2d4782,2024-03-07,Middle-Pause,7,2,2.58,"women,family,life-rules,dinner,motherhood"
More than Resilience| it’s Resurrection,150,https://medium.com/articles/5f81068a28a9,2024-03-13,Koinonia,6,2,5.30,"resilience,resurrection,christianity,koinonia-writing-prompt,singapore"
Home Ownership Is Not For The Faint Of Heart — Or Light of Wallet,150,https://medium.com/articles/eb9ecd8f6620,2024-01-10,Bouncin’ and Behavin’ Blogs,8,4,6.06,"finance,personal-finance,home,money,this-happened-to-me"
The embrace,150,https://medium.com/articles/717da98a1427,2024-03-25,,5,3,0.35,"poetry,poem,poetry-on-medium,writing"
DL Tutorial 18 — Generative Adversarial Networks and Applications,150,https://medium.com/articles/ccfd2d60d24f,2024-02-09,AI Advances,7,2,9.75,"artificial-intelligence,deep-learning,adversarial-network,ai"
The Power of a Regular Reset,150,https://medium.com/articles/b4147abbc38c,2024-03-27,The Partnered Pen,10,4,4.11,"rest,recovery,creativity,self,life"
AI has Finally Deprecated Software Engineers,150,https://medium.com/articles/35a98525d469,2024-03-24,Level Up Coding,5,3,2.80,"ai,programming,software-engineering,software-development,artificial-intelligence"
Three Unique Flavors of Japanese Udon: ‘Bukkake|’ ‘Kake|’ and ‘Kama Age’,150,https://medium.com/articles/0fa07d9265d0,2024-04-01,Digital Global Traveler,4,3,2.99,"digital-global-traveler,japan,udon,japanese-food,culture"
Essential Insights and Elements for Crafting an Impactful ESG Report,150,https://medium.com/articles/690d14ed943b,2024-01-17,,3,0,10.61,"sustainability,business,diversity,economy"
From Tech Specs to User Success: How PDLC Fuels Powerful Marketing,150,https://medium.com/articles/d97a4129cdfd,2024-03-29,Venture,3,0,2.25,"product-management,technical-analysis,marketing-strategies,software-engineering,presentations"
Chapter 46 — Challenging Doubt and Fear In the Mountains,150,https://medium.com/articles/62183690a4e0,2024-04-09,Life Through a Lens,3,1,4.49,"autobiography,nonfiction,fear,doubt,life-through-a-lens"
Protect your Deep Neural Network by Embedding Watermarks!,150,https://medium.com/articles/ed4898ec4ad7,2019-11-12,Towards Data Science,39,4,4.28,"machine-learning,deep-learning,watermarking,intellectual-property,deep-neural-networks"
Heavy Whispering My Sins to the Man in Women's Robe,150,https://medium.com/articles/12f25e683269,2024-04-07,The Memoirist,6,1,6.10,"memoir,coming-of-age,life,humor,culture"
I Am No Longer an Alien,150,https://medium.com/articles/f39fe563130e,2024-04-08,DarkRoom 2.0,3,1,1.74,"photo-essay,photography,iphone,migration,australia"
Anatomy of a Massacre,150,https://medium.com/articles/670c5f378b33,2024-03-29,Lessons from History,7,3,10.11,"politics,history,war,violence,russia"
Situational Leadership-A Quick Tutorial,150,https://medium.com/articles/1c118470bd53,2024-04-03,Career Paths,3,4,2.27,"leadership-skills,leadership-coaching,work,situational-awareness,career-paths"
I Don’t Think Many People Know What Work a Programmer Does,150,https://medium.com/articles/aae9177d3c05,2024-01-31,Stackademic,24,1,6.20,"programming,technology,coding,innovation,work"
Through the Heist,150,https://medium.com/articles/8821b6ae23d1,2024-01-30,The Lark,3,1,6.10,"fiction,suspense,thriller,the-lark,crime-fiction"
Bruised Fruit — an Elegy,150,https://medium.com/articles/1ad209be5821,2024-03-11,,4,0,10.46,"elegy,siblings,this-happened-to-me,childhood-memories,memoir"
Scenes That Abide: Superhero Landings,150,https://medium.com/articles/4781406abd9e,2023-09-22,Fanfare,3,2,10.53,"film,superheroes,marvel,dc-comics,disney"
Governor Abbott Said Texas Is The Only State Doing Anything Against Illegal Immigration,150,https://medium.com/articles/04e335aaa779,2024-04-08,US Politics Unsensored,3,1,1.57,"politics,immigration,joe-biden,texas,crime"
On Hibiscus Flower,150,https://medium.com/articles/46bf608055b7,2024-04-09,Weeds & Wildflowers,3,2,1.69,"hibiscus,flowers,malvaceae,weeds-and-wildflowers"
Still Not Enough,149,https://medium.com/articles/00526124e744,2024-04-09,Fiction Shorts,3,3,1.91,"fiction,short-story,challenge,drabble,random"
Journals & Slimy Frogs: How to Get Things Done,149,https://medium.com/articles/dd96ed5aae84,2024-03-19,The Startup,13,1,4.53,"productivity,side-hustle,procrastination,success,entrepreneurship"
5 Affiliate Marketing Tips for Bloggers: Make It Work in 2023,149,https://medium.com/articles/1617a5f699b1,2023-05-11,,10,3,6.17,"affiliate-marketing,affiliate-marketing-tips,blogging,blogging-tips"
Soak and Eat These 4 Things Every Morning — Stay Young Forever,149,https://medium.com/articles/e37a3a77eccf,2024-04-08,Write A Catalyst,6,8,2.54,"write-a-catalyst,young,healthy,healthy-lifestyle,food"
The Circus of Democratic Politics,149,https://medium.com/articles/307befe6d2f9,2023-12-26,Dialogue & Discourse,8,2,3.28,"politics,usa,world,protest,social-justice"
Missouri Senate Resolution on Duels| and Promoting Civilian Use of Shoulder-Held Missile Launchers,149,https://medium.com/articles/ac4aa7aaaad7,2024-02-01,MuddyUm,6,1,3.01,"politics,humor,republican-party,duel,lobbying"
My Cat and Dog Are Fighting Over Barbie’s Pregnancy!,149,https://medium.com/articles/fd5ae6dc772a,2024-01-03,MuddyUm,3,5,4.00,"satire,pregnancy,abortion,religious-dogma,muddyum"
In the Shadow of the Medieval Ages: Nude Sleep and the Mysteries of Linen,149,https://medium.com/articles/a405af92ebff,2024-03-31,,13,1,1.90,"health,history,journalism,life,writing"
4 Misconceptions When It Comes To Working Out (And How To Debunk Them),149,https://medium.com/articles/19135b33c8d0,2024-04-04,In Fitness And In Health,14,2,5.20,"health,fitness,life,lifestyle,self-improvement"
